person_id,first_name,last_name,theme_name,classification,group_code,country
197468,Özlem,Demirel,StrictBorderControl,neutral,GUE_NGL,DEU
197468,Özlem,Demirel,StrictBorderControl,neutral,GUE_NGL,DEU
197468,Özlem,Demirel,StrictBorderControl,neutral,GUE_NGL,DEU
197468,Özlem,Demirel,StrictBorderControl,neutral,GUE_NGL,DEU
197468,Özlem,Demirel,HumanRightsViolations,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,HumanRightsViolations,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,HumanRightsViolations,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,HumanRightsViolations,opposes,GUE_NGL,DEU
257056,Mariusz,Kamiński,StrictBorderControl,neutral,ECR,POL
257056,Mariusz,Kamiński,HumanRightsViolations,neutral,ECR,POL
183916,Alexandra,Geese,StrictBorderControl,neutral,GREEN_EFA,DEU
183916,Alexandra,Geese,StrictBorderControl,neutral,GREEN_EFA,DEU
183916,Alexandra,Geese,StrictBorderControl,neutral,GREEN_EFA,DEU
183916,Alexandra,Geese,HumanRightsViolations,neutral,GREEN_EFA,DEU
183916,Alexandra,Geese,HumanRightsViolations,neutral,GREEN_EFA,DEU
183916,Alexandra,Geese,HumanRightsViolations,neutral,GREEN_EFA,DEU
197606,Javier,Zarzalejos,StrictBorderControl,opposes,EPP,ESP
197606,Javier,Zarzalejos,StrictBorderControl,opposes,EPP,ESP
197606,Javier,Zarzalejos,HumanRightsViolations,opposes,EPP,ESP
197606,Javier,Zarzalejos,HumanRightsViolations,opposes,EPP,ESP
96932,Birgit,Sippel,StrictBorderControl,opposes,SD,DEU
96932,Birgit,Sippel,StrictBorderControl,opposes,SD,DEU
96932,Birgit,Sippel,HumanRightsViolations,opposes,SD,DEU
96932,Birgit,Sippel,HumanRightsViolations,opposes,SD,DEU
197430,Engin,Eroglu,StrictBorderControl,neutral,RENEW,DEU
197430,Engin,Eroglu,StrictBorderControl,neutral,RENEW,DEU
197430,Engin,Eroglu,HumanRightsViolations,neutral,RENEW,DEU
197430,Engin,Eroglu,HumanRightsViolations,neutral,RENEW,DEU
256974,Verena,Mertens,StrictBorderControl,neutral,EPP,DEU
256974,Verena,Mertens,HumanRightsViolations,neutral,EPP,DEU
124760,Nicolas,Bay,StrictBorderControl,opposes,ID,FRA
124760,Nicolas,Bay,StrictBorderControl,opposes,NI,FRA
124760,Nicolas,Bay,StrictBorderControl,opposes,ECR,FRA
124760,Nicolas,Bay,StrictBorderControl,opposes,ECR,FRA
124760,Nicolas,Bay,StrictBorderControl,opposes,ECR,FRA
124760,Nicolas,Bay,HumanRightsViolations,neutral,ID,FRA
124760,Nicolas,Bay,HumanRightsViolations,neutral,NI,FRA
124760,Nicolas,Bay,HumanRightsViolations,neutral,ECR,FRA
124760,Nicolas,Bay,HumanRightsViolations,neutral,ECR,FRA
124760,Nicolas,Bay,HumanRightsViolations,neutral,ECR,FRA
28307,Francisco,Assis,StrictBorderControl,neutral,SD,PRT
28307,Francisco,Assis,HumanRightsViolations,neutral,SD,PRT
220897,Petra,Steger,StrictBorderControl,neutral,PFE,AUT
220897,Petra,Steger,HumanRightsViolations,neutral,PFE,AUT
197413,Karlo,Ressler,StrictBorderControl,neutral,EPP,HRV
197413,Karlo,Ressler,StrictBorderControl,neutral,EPP,HRV
197413,Karlo,Ressler,HumanRightsViolations,opposes,EPP,HRV
197413,Karlo,Ressler,HumanRightsViolations,opposes,EPP,HRV
124867,Brando,Benifei,StrictBorderControl,neutral,SD,ITA
124867,Brando,Benifei,StrictBorderControl,neutral,SD,ITA
124867,Brando,Benifei,HumanRightsViolations,neutral,SD,ITA
124867,Brando,Benifei,HumanRightsViolations,neutral,SD,ITA
5736,Alexandre,Varaut,StrictBorderControl,neutral,PFE,FRA
5736,Alexandre,Varaut,HumanRightsViolations,neutral,PFE,FRA
220908,Branko,Grims,StrictBorderControl,neutral,EPP,SVN
220908,Branko,Grims,HumanRightsViolations,opposes,EPP,SVN
88552,Julien,Sanchez,StrictBorderControl,opposes,PFE,FRA
88552,Julien,Sanchez,HumanRightsViolations,opposes,PFE,FRA
197578,Silvia,Sardone,StrictBorderControl,neutral,ID,ITA
197578,Silvia,Sardone,StrictBorderControl,neutral,PFE,ITA
197578,Silvia,Sardone,HumanRightsViolations,neutral,ID,ITA
197578,Silvia,Sardone,HumanRightsViolations,neutral,PFE,ITA
256900,Fernand,Kartheiser,StrictBorderControl,neutral,ECR,LUX
256900,Fernand,Kartheiser,HumanRightsViolations,neutral,ECR,LUX
197514,Andrzej,Halicki,StrictBorderControl,neutral,EPP,POL
197514,Andrzej,Halicki,StrictBorderControl,neutral,EPP,POL
197514,Andrzej,Halicki,HumanRightsViolations,neutral,EPP,POL
197514,Andrzej,Halicki,HumanRightsViolations,neutral,EPP,POL
230085,Camilla,Laureti,StrictBorderControl,neutral,SD,ITA
230085,Camilla,Laureti,StrictBorderControl,neutral,SD,ITA
230085,Camilla,Laureti,HumanRightsViolations,neutral,SD,ITA
230085,Camilla,Laureti,HumanRightsViolations,neutral,SD,ITA
197516,Patryk,Jaki,StrictBorderControl,neutral,ECR,POL
197516,Patryk,Jaki,StrictBorderControl,neutral,ECR,POL
197516,Patryk,Jaki,StrictBorderControl,neutral,ECR,POL
197516,Patryk,Jaki,HumanRightsViolations,opposes,ECR,POL
197516,Patryk,Jaki,HumanRightsViolations,opposes,ECR,POL
197516,Patryk,Jaki,HumanRightsViolations,opposes,ECR,POL
197447,Irena,Joveva,StrictBorderControl,opposes,RENEW,SVN
197447,Irena,Joveva,StrictBorderControl,opposes,RENEW,SVN
197447,Irena,Joveva,HumanRightsViolations,opposes,RENEW,SVN
197447,Irena,Joveva,HumanRightsViolations,opposes,RENEW,SVN
197395,Alice,Kuhnke,StrictBorderControl,opposes,GREEN_EFA,SWE
197395,Alice,Kuhnke,StrictBorderControl,opposes,GREEN_EFA,SWE
197395,Alice,Kuhnke,StrictBorderControl,opposes,GREEN_EFA,SWE
197395,Alice,Kuhnke,HumanRightsViolations,opposes,GREEN_EFA,SWE
197395,Alice,Kuhnke,HumanRightsViolations,opposes,GREEN_EFA,SWE
197395,Alice,Kuhnke,HumanRightsViolations,opposes,GREEN_EFA,SWE
197529,Leila,Chaibi,StrictBorderControl,opposes,GUE_NGL,FRA
197529,Leila,Chaibi,StrictBorderControl,opposes,GUE_NGL,FRA
197529,Leila,Chaibi,StrictBorderControl,opposes,GUE_NGL,FRA
197529,Leila,Chaibi,HumanRightsViolations,opposes,GUE_NGL,FRA
197529,Leila,Chaibi,HumanRightsViolations,opposes,GUE_NGL,FRA
197529,Leila,Chaibi,HumanRightsViolations,opposes,GUE_NGL,FRA
197435,Gabriele,Bischoff,StrictBorderControl,neutral,SD,DEU
197435,Gabriele,Bischoff,StrictBorderControl,neutral,SD,DEU
197435,Gabriele,Bischoff,StrictBorderControl,neutral,SD,DEU
197435,Gabriele,Bischoff,HumanRightsViolations,neutral,SD,DEU
197435,Gabriele,Bischoff,HumanRightsViolations,neutral,SD,DEU
197435,Gabriele,Bischoff,HumanRightsViolations,neutral,SD,DEU
256872,Fabrice,Leggeri,StrictBorderControl,neutral,PFE,FRA
256872,Fabrice,Leggeri,HumanRightsViolations,neutral,PFE,FRA
197624,Ivars,Ijabs,StrictBorderControl,opposes,RENEW,LVA
197624,Ivars,Ijabs,StrictBorderControl,opposes,RENEW,LVA
197624,Ivars,Ijabs,HumanRightsViolations,opposes,RENEW,LVA
197624,Ivars,Ijabs,HumanRightsViolations,opposes,RENEW,LVA
256813,Vladimir,Prebilič,StrictBorderControl,opposes,GREEN_EFA,SVN
256813,Vladimir,Prebilič,HumanRightsViolations,opposes,GREEN_EFA,SVN
197475,Christine,Anderson,StrictBorderControl,opposes,ID,DEU
197475,Christine,Anderson,StrictBorderControl,opposes,NI,DEU
197475,Christine,Anderson,StrictBorderControl,opposes,ESN,DEU
197475,Christine,Anderson,HumanRightsViolations,opposes,ID,DEU
197475,Christine,Anderson,HumanRightsViolations,opposes,NI,DEU
197475,Christine,Anderson,HumanRightsViolations,opposes,ESN,DEU
96709,Morten,Løkkegaard,StrictBorderControl,opposes,RENEW,DNK
96709,Morten,Løkkegaard,StrictBorderControl,opposes,RENEW,DNK
96709,Morten,Løkkegaard,HumanRightsViolations,neutral,RENEW,DNK
96709,Morten,Løkkegaard,HumanRightsViolations,neutral,RENEW,DNK
256965,Kai,Tegethoff,StrictBorderControl,neutral,GREEN_EFA,DEU
256965,Kai,Tegethoff,HumanRightsViolations,neutral,GREEN_EFA,DEU
257260,Petar,Volgin,StrictBorderControl,neutral,ESN,BGR
257260,Petar,Volgin,HumanRightsViolations,neutral,ESN,BGR
28223,Andreas,Schwab,StrictBorderControl,neutral,EPP,DEU
28223,Andreas,Schwab,StrictBorderControl,neutral,EPP,DEU
28223,Andreas,Schwab,HumanRightsViolations,opposes,EPP,DEU
28223,Andreas,Schwab,HumanRightsViolations,opposes,EPP,DEU
107212,Andrey,Novakov,StrictBorderControl,neutral,EPP,BGR
107212,Andrey,Novakov,StrictBorderControl,neutral,EPP,BGR
107212,Andrey,Novakov,HumanRightsViolations,neutral,EPP,BGR
107212,Andrey,Novakov,HumanRightsViolations,neutral,EPP,BGR
197391,Heléne,Fritzon,StrictBorderControl,neutral,SD,SWE
197391,Heléne,Fritzon,StrictBorderControl,neutral,SD,SWE
197391,Heléne,Fritzon,HumanRightsViolations,neutral,SD,SWE
197391,Heléne,Fritzon,HumanRightsViolations,neutral,SD,SWE
245018,Christophe,Clergeau,StrictBorderControl,opposes,SD,FRA
245018,Christophe,Clergeau,StrictBorderControl,opposes,SD,FRA
245018,Christophe,Clergeau,HumanRightsViolations,neutral,SD,FRA
245018,Christophe,Clergeau,HumanRightsViolations,neutral,SD,FRA
257091,Dick,Erixon,StrictBorderControl,neutral,ECR,SWE
257091,Dick,Erixon,HumanRightsViolations,opposes,ECR,SWE
197426,Sven,Simon,StrictBorderControl,neutral,EPP,DEU
197426,Sven,Simon,StrictBorderControl,neutral,EPP,DEU
197426,Sven,Simon,HumanRightsViolations,neutral,EPP,DEU
197426,Sven,Simon,HumanRightsViolations,neutral,EPP,DEU
256875,Matthieu,Valet,StrictBorderControl,opposes,PFE,FRA
256875,Matthieu,Valet,HumanRightsViolations,opposes,PFE,FRA
257096,Stefano,Cavedagna,StrictBorderControl,neutral,ECR,ITA
257096,Stefano,Cavedagna,HumanRightsViolations,neutral,ECR,ITA
197444,Svenja,Hahn,StrictBorderControl,neutral,RENEW,DEU
197444,Svenja,Hahn,StrictBorderControl,neutral,RENEW,DEU
197444,Svenja,Hahn,HumanRightsViolations,neutral,RENEW,DEU
197444,Svenja,Hahn,HumanRightsViolations,neutral,RENEW,DEU
260724,Csaba,Dömötör,StrictBorderControl,opposes,PFE,HUN
260724,Csaba,Dömötör,HumanRightsViolations,neutral,PFE,HUN
190713,Lukas,Mandl,StrictBorderControl,neutral,EPP,AUT
190713,Lukas,Mandl,StrictBorderControl,neutral,EPP,AUT
190713,Lukas,Mandl,HumanRightsViolations,neutral,EPP,AUT
190713,Lukas,Mandl,HumanRightsViolations,neutral,EPP,AUT
261796,Séverine,Werbrouck,StrictBorderControl,opposes,PFE,FRA
261796,Séverine,Werbrouck,StrictBorderControl,opposes,PFE,FRA
261796,Séverine,Werbrouck,HumanRightsViolations,neutral,PFE,FRA
261796,Séverine,Werbrouck,HumanRightsViolations,neutral,PFE,FRA
197687,Philippe,Olivier,StrictBorderControl,opposes,ID,FRA
197687,Philippe,Olivier,StrictBorderControl,opposes,PFE,FRA
197687,Philippe,Olivier,HumanRightsViolations,neutral,ID,FRA
197687,Philippe,Olivier,HumanRightsViolations,neutral,PFE,FRA
256893,Pierre,Pimpie,StrictBorderControl,opposes,PFE,FRA
256893,Pierre,Pimpie,HumanRightsViolations,opposes,PFE,FRA
197402,Tomas,Tobé,CallsForDeportations,supports,EPP,SWE
197402,Tomas,Tobé,CallsForDeportations,supports,EPP,SWE
197402,Tomas,Tobé,DefendsIntegration,neutral,EPP,SWE
197402,Tomas,Tobé,DefendsIntegration,neutral,EPP,SWE
28150,Kinga,Gál,CallsForDeportations,neutral,EPP,HUN
28150,Kinga,Gál,CallsForDeportations,neutral,NI,HUN
28150,Kinga,Gál,CallsForDeportations,neutral,PFE,HUN
28150,Kinga,Gál,DefendsIntegration,neutral,EPP,HUN
28150,Kinga,Gál,DefendsIntegration,neutral,NI,HUN
28150,Kinga,Gál,DefendsIntegration,neutral,PFE,HUN
197820,Nicola,Procaccini,CallsForDeportations,supports,ECR,ITA
197820,Nicola,Procaccini,CallsForDeportations,supports,ECR,ITA
197820,Nicola,Procaccini,CallsForDeportations,supports,ECR,ITA
197820,Nicola,Procaccini,DefendsIntegration,opposes,ECR,ITA
197820,Nicola,Procaccini,DefendsIntegration,opposes,ECR,ITA
197820,Nicola,Procaccini,DefendsIntegration,opposes,ECR,ITA
135511,Valérie,Hayer,CallsForDeportations,supports,RENEW,FRA
135511,Valérie,Hayer,CallsForDeportations,supports,RENEW,FRA
135511,Valérie,Hayer,CallsForDeportations,supports,RENEW,FRA
135511,Valérie,Hayer,DefendsIntegration,neutral,RENEW,FRA
135511,Valérie,Hayer,DefendsIntegration,neutral,RENEW,FRA
135511,Valérie,Hayer,DefendsIntegration,neutral,RENEW,FRA
197772,Tineke,Strik,CallsForDeportations,opposes,GREEN_EFA,NLD
197772,Tineke,Strik,CallsForDeportations,opposes,GREEN_EFA,NLD
197772,Tineke,Strik,DefendsIntegration,neutral,GREEN_EFA,NLD
197772,Tineke,Strik,DefendsIntegration,neutral,GREEN_EFA,NLD
257012,Estrella,Galán,CallsForDeportations,neutral,GUE_NGL,ESP
257012,Estrella,Galán,CallsForDeportations,neutral,GUE_NGL,ESP
257012,Estrella,Galán,DefendsIntegration,opposes,GUE_NGL,ESP
257012,Estrella,Galán,DefendsIntegration,opposes,GUE_NGL,ESP
256924,Sarah,Knafo,CallsForDeportations,opposes,ESN,FRA
256924,Sarah,Knafo,DefendsIntegration,opposes,ESN,FRA
95074,Jeroen,Lenaers,CallsForDeportations,opposes,EPP,NLD
95074,Jeroen,Lenaers,CallsForDeportations,opposes,EPP,NLD
95074,Jeroen,Lenaers,CallsForDeportations,opposes,EPP,NLD
95074,Jeroen,Lenaers,DefendsIntegration,neutral,EPP,NLD
95074,Jeroen,Lenaers,DefendsIntegration,neutral,EPP,NLD
95074,Jeroen,Lenaers,DefendsIntegration,neutral,EPP,NLD
192254,Marieke,Ehlers,CallsForDeportations,supports,PFE,NLD
192254,Marieke,Ehlers,DefendsIntegration,neutral,PFE,NLD
124877,Jadwiga,Wiśniewska,CallsForDeportations,supports,ECR,POL
124877,Jadwiga,Wiśniewska,CallsForDeportations,supports,ECR,POL
124877,Jadwiga,Wiśniewska,DefendsIntegration,neutral,ECR,POL
124877,Jadwiga,Wiśniewska,DefendsIntegration,neutral,ECR,POL
197781,Malik,Azmani,CallsForDeportations,neutral,RENEW,NLD
197781,Malik,Azmani,CallsForDeportations,neutral,RENEW,NLD
197781,Malik,Azmani,DefendsIntegration,neutral,RENEW,NLD
197781,Malik,Azmani,DefendsIntegration,neutral,RENEW,NLD
256957,Mary,Khan,CallsForDeportations,opposes,ESN,DEU
256957,Mary,Khan,DefendsIntegration,opposes,ESN,DEU
257007,Erik,Kaliňák,CallsForDeportations,neutral,NI,SVK
257007,Erik,Kaliňák,DefendsIntegration,neutral,NI,SVK
99945,Lena,Düpont,CallsForDeportations,opposes,EPP,DEU
99945,Lena,Düpont,CallsForDeportations,opposes,EPP,DEU
99945,Lena,Düpont,DefendsIntegration,neutral,EPP,DEU
99945,Lena,Düpont,DefendsIntegration,neutral,EPP,DEU
257101,Cecilia,Strada,CallsForDeportations,opposes,SD,ITA
257101,Cecilia,Strada,DefendsIntegration,neutral,SD,ITA
197469,Assita,Kanko,CallsForDeportations,neutral,ECR,BEL
197469,Assita,Kanko,CallsForDeportations,neutral,ECR,BEL
197469,Assita,Kanko,DefendsIntegration,opposes,ECR,BEL
197469,Assita,Kanko,DefendsIntegration,opposes,ECR,BEL
22858,Fabienne,Keller,CallsForDeportations,opposes,RENEW,FRA
22858,Fabienne,Keller,CallsForDeportations,opposes,RENEW,FRA
22858,Fabienne,Keller,DefendsIntegration,supports,RENEW,FRA
22858,Fabienne,Keller,DefendsIntegration,supports,RENEW,FRA
197462,Erik,Marquardt,CallsForDeportations,opposes,GREEN_EFA,DEU
197462,Erik,Marquardt,CallsForDeportations,opposes,GREEN_EFA,DEU
197462,Erik,Marquardt,DefendsIntegration,neutral,GREEN_EFA,DEU
197462,Erik,Marquardt,DefendsIntegration,neutral,GREEN_EFA,DEU
23868,Monika,Beňová,CallsForDeportations,neutral,SD,SVK
23868,Monika,Beňová,CallsForDeportations,neutral,NI,SVK
23868,Monika,Beňová,CallsForDeportations,neutral,NI,SVK
23868,Monika,Beňová,DefendsIntegration,neutral,SD,SVK
23868,Monika,Beňová,DefendsIntegration,neutral,NI,SVK
23868,Monika,Beňová,DefendsIntegration,neutral,NI,SVK
197711,Dolors,Montserrat,CallsForDeportations,neutral,EPP,ESP
197711,Dolors,Montserrat,CallsForDeportations,neutral,EPP,ESP
197711,Dolors,Montserrat,CallsForDeportations,neutral,EPP,ESP
197711,Dolors,Montserrat,DefendsIntegration,neutral,EPP,ESP
197711,Dolors,Montserrat,DefendsIntegration,neutral,EPP,ESP
197711,Dolors,Montserrat,DefendsIntegration,neutral,EPP,ESP
233862,Matjaž,Nemec,CallsForDeportations,opposes,SD,SVN
233862,Matjaž,Nemec,CallsForDeportations,opposes,SD,SVN
233862,Matjaž,Nemec,DefendsIntegration,opposes,SD,SVN
233862,Matjaž,Nemec,DefendsIntegration,opposes,SD,SVN
101039,Paolo,Borchia,CallsForDeportations,opposes,ID,ITA
101039,Paolo,Borchia,CallsForDeportations,opposes,PFE,ITA
101039,Paolo,Borchia,DefendsIntegration,neutral,ID,ITA
101039,Paolo,Borchia,DefendsIntegration,neutral,PFE,ITA
123562,Charlie,Weimers,CallsForDeportations,supports,ECR,SWE
123562,Charlie,Weimers,CallsForDeportations,supports,ECR,SWE
123562,Charlie,Weimers,CallsForDeportations,supports,ECR,SWE
123562,Charlie,Weimers,DefendsIntegration,neutral,ECR,SWE
123562,Charlie,Weimers,DefendsIntegration,neutral,ECR,SWE
123562,Charlie,Weimers,DefendsIntegration,neutral,ECR,SWE
124802,Siegfried,Mureşan,CallsForDeportations,neutral,EPP,ROU
124802,Siegfried,Mureşan,CallsForDeportations,neutral,EPP,ROU
124802,Siegfried,Mureşan,DefendsIntegration,neutral,EPP,ROU
124802,Siegfried,Mureşan,DefendsIntegration,neutral,EPP,ROU
197842,Elena,Yoncheva,CallsForDeportations,neutral,SD,BGR
197842,Elena,Yoncheva,CallsForDeportations,neutral,NI,BGR
197842,Elena,Yoncheva,CallsForDeportations,neutral,RENEW,BGR
197842,Elena,Yoncheva,CallsForDeportations,neutral,NI,BGR
197842,Elena,Yoncheva,DefendsIntegration,supports,SD,BGR
197842,Elena,Yoncheva,DefendsIntegration,supports,NI,BGR
197842,Elena,Yoncheva,DefendsIntegration,supports,RENEW,BGR
197842,Elena,Yoncheva,DefendsIntegration,supports,NI,BGR
185771,Tom,Vandendriessche,CallsForDeportations,opposes,ID,BEL
185771,Tom,Vandendriessche,CallsForDeportations,opposes,PFE,BEL
185771,Tom,Vandendriessche,DefendsIntegration,neutral,ID,BEL
185771,Tom,Vandendriessche,DefendsIntegration,neutral,PFE,BEL
197840,Rasa,Juknevičienė,CallsForDeportations,opposes,EPP,LTU
197840,Rasa,Juknevičienė,CallsForDeportations,opposes,EPP,LTU
197840,Rasa,Juknevičienė,CallsForDeportations,opposes,EPP,LTU
197840,Rasa,Juknevičienė,DefendsIntegration,opposes,EPP,LTU
197840,Rasa,Juknevičienė,DefendsIntegration,opposes,EPP,LTU
197840,Rasa,Juknevičienė,DefendsIntegration,opposes,EPP,LTU
125001,Harald,Vilimsky,CallsForDeportations,opposes,ID,AUT
125001,Harald,Vilimsky,CallsForDeportations,opposes,PFE,AUT
125001,Harald,Vilimsky,DefendsIntegration,neutral,ID,AUT
125001,Harald,Vilimsky,DefendsIntegration,neutral,PFE,AUT
257078,Paulo,Cunha,CallsForDeportations,opposes,EPP,PRT
257078,Paulo,Cunha,DefendsIntegration,opposes,EPP,PRT
86057,Bartłomiej,Sienkiewicz,CallsForDeportations,neutral,EPP,POL
86057,Bartłomiej,Sienkiewicz,DefendsIntegration,neutral,EPP,POL
98582,Loránt,Vincze,CallsForDeportations,neutral,EPP,ROU
98582,Loránt,Vincze,CallsForDeportations,neutral,EPP,ROU
98582,Loránt,Vincze,DefendsIntegration,neutral,EPP,ROU
98582,Loránt,Vincze,DefendsIntegration,neutral,EPP,ROU
256809,Paulius,Saudargas,CallsForDeportations,neutral,EPP,LTU
256809,Paulius,Saudargas,DefendsIntegration,neutral,EPP,LTU
197786,Susanna,Ceccardi,CallsForDeportations,neutral,ID,ITA
197786,Susanna,Ceccardi,CallsForDeportations,neutral,PFE,ITA
197786,Susanna,Ceccardi,DefendsIntegration,opposes,ID,ITA
197786,Susanna,Ceccardi,DefendsIntegration,opposes,PFE,ITA
256806,Sebastian,Tynkkynen,CallsForDeportations,opposes,ECR,FIN
256806,Sebastian,Tynkkynen,DefendsIntegration,opposes,ECR,FIN
130100,Hilde,Vautmans,CallsForDeportations,opposes,RENEW,BEL
130100,Hilde,Vautmans,CallsForDeportations,opposes,RENEW,BEL
130100,Hilde,Vautmans,DefendsIntegration,neutral,RENEW,BEL
130100,Hilde,Vautmans,DefendsIntegration,neutral,RENEW,BEL
256971,Lukas,Sieper,CallsForDeportations,opposes,NI,DEU
256971,Lukas,Sieper,DefendsIntegration,opposes,NI,DEU
219652,Matej,Tonin,CallsForDeportations,opposes,EPP,SVN
219652,Matej,Tonin,DefendsIntegration,neutral,EPP,SVN
257086,Jacek,Ozdoba,CallsForDeportations,neutral,ECR,POL
257086,Jacek,Ozdoba,DefendsIntegration,neutral,ECR,POL
256925,Laurence,Trochu,CallsForDeportations,opposes,ECR,FRA
256925,Laurence,Trochu,DefendsIntegration,neutral,ECR,FRA
256915,Mélissa,Camara,CallsForDeportations,neutral,GREEN_EFA,FRA
256915,Mélissa,Camara,DefendsIntegration,opposes,GREEN_EFA,FRA
245770,Irene,Montero,CallsForDeportations,opposes,GUE_NGL,ESP
245770,Irene,Montero,DefendsIntegration,opposes,GUE_NGL,ESP
197702,Lina,Gálvez,CallsForDeportations,opposes,SD,ESP
197702,Lina,Gálvez,CallsForDeportations,opposes,SD,ESP
197702,Lina,Gálvez,DefendsIntegration,neutral,SD,ESP
197702,Lina,Gálvez,DefendsIntegration,neutral,SD,ESP
257147,Alessandro,Ciriani,CallsForDeportations,opposes,ECR,ITA
257147,Alessandro,Ciriani,DefendsIntegration,opposes,ECR,ITA
256990,Anna,Strolenberg,CallsForDeportations,opposes,GREEN_EFA,NLD
256990,Anna,Strolenberg,DefendsIntegration,neutral,GREEN_EFA,NLD
257457,Zsuzsanna,Borvendég,CallsForDeportations,neutral,ESN,HUN
257457,Zsuzsanna,Borvendég,DefendsIntegration,neutral,ESN,HUN
124875,Anders,Vistisen,CallsForDeportations,neutral,ID,DNK
124875,Anders,Vistisen,CallsForDeportations,neutral,PFE,DNK
124875,Anders,Vistisen,DefendsIntegration,opposes,ID,DNK
124875,Anders,Vistisen,DefendsIntegration,opposes,PFE,DNK
257025,Kristoffer,Storm,CallsForDeportations,opposes,ECR,DNK
257025,Kristoffer,Storm,DefendsIntegration,opposes,ECR,DNK
257116,Georgiana,Teodorescu,CallsForDeportations,supports,ECR,ROU
257116,Georgiana,Teodorescu,DefendsIntegration,opposes,ECR,ROU
256948,Arno,Bausemer,CallsForDeportations,neutral,ESN,DEU
256948,Arno,Bausemer,DefendsIntegration,neutral,ESN,DEU
256850,Filip,Turek,CallsForDeportations,opposes,PFE,CZE
256850,Filip,Turek,DefendsIntegration,neutral,PFE,CZE
257144,Paolo,Inselvini,CallsForDeportations,neutral,ECR,ITA
257144,Paolo,Inselvini,DefendsIntegration,neutral,ECR,ITA
256860,András,László,CallsForDeportations,opposes,PFE,HUN
256860,András,László,DefendsIntegration,neutral,PFE,HUN
256852,Nikola,Bartůšek,CallsForDeportations,opposes,PFE,CZE
256852,Nikola,Bartůšek,DefendsIntegration,neutral,PFE,CZE
220840,Jaroslav,Bžoch,CallsForDeportations,neutral,PFE,CZE
220840,Jaroslav,Bžoch,DefendsIntegration,neutral,PFE,CZE
257104,Ruggero,Razza,CallsForDeportations,neutral,ECR,ITA
257104,Ruggero,Razza,DefendsIntegration,neutral,ECR,ITA
256996,Sebastian,Kruis,CallsForDeportations,neutral,PFE,NLD
256996,Sebastian,Kruis,DefendsIntegration,neutral,PFE,NLD
256881,Barbara,Bonte,CallsForDeportations,neutral,PFE,BEL
256881,Barbara,Bonte,DefendsIntegration,neutral,PFE,BEL
257072,Tomasz,Buczek,CallsForDeportations,supports,NI,POL
257072,Tomasz,Buczek,CallsForDeportations,supports,PFE,POL
257072,Tomasz,Buczek,DefendsIntegration,supports,NI,POL
257072,Tomasz,Buczek,DefendsIntegration,supports,PFE,POL
237465,Matthias,Ecke,CallsForDeportations,opposes,SD,DEU
237465,Matthias,Ecke,CallsForDeportations,opposes,SD,DEU
237465,Matthias,Ecke,DefendsIntegration,opposes,SD,DEU
237465,Matthias,Ecke,DefendsIntegration,opposes,SD,DEU
197470,Saskia,Bricmont,CallsForDeportations,opposes,GREEN_EFA,BEL
197470,Saskia,Bricmont,CallsForDeportations,opposes,GREEN_EFA,BEL
197470,Saskia,Bricmont,DefendsIntegration,opposes,GREEN_EFA,BEL
197470,Saskia,Bricmont,DefendsIntegration,opposes,GREEN_EFA,BEL
197468,Özlem,Demirel,CallsForDeportations,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,CallsForDeportations,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,CallsForDeportations,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,CallsForDeportations,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,DefendsIntegration,neutral,GUE_NGL,DEU
197468,Özlem,Demirel,DefendsIntegration,neutral,GUE_NGL,DEU
197468,Özlem,Demirel,DefendsIntegration,neutral,GUE_NGL,DEU
197468,Özlem,Demirel,DefendsIntegration,neutral,GUE_NGL,DEU
257056,Mariusz,Kamiński,CallsForDeportations,neutral,ECR,POL
257056,Mariusz,Kamiński,DefendsIntegration,neutral,ECR,POL
183916,Alexandra,Geese,CallsForDeportations,opposes,GREEN_EFA,DEU
183916,Alexandra,Geese,CallsForDeportations,opposes,GREEN_EFA,DEU
183916,Alexandra,Geese,CallsForDeportations,opposes,GREEN_EFA,DEU
183916,Alexandra,Geese,DefendsIntegration,neutral,GREEN_EFA,DEU
183916,Alexandra,Geese,DefendsIntegration,neutral,GREEN_EFA,DEU
183916,Alexandra,Geese,DefendsIntegration,neutral,GREEN_EFA,DEU
197606,Javier,Zarzalejos,CallsForDeportations,opposes,EPP,ESP
197606,Javier,Zarzalejos,CallsForDeportations,opposes,EPP,ESP
197606,Javier,Zarzalejos,DefendsIntegration,neutral,EPP,ESP
197606,Javier,Zarzalejos,DefendsIntegration,neutral,EPP,ESP
96932,Birgit,Sippel,CallsForDeportations,opposes,SD,DEU
96932,Birgit,Sippel,CallsForDeportations,opposes,SD,DEU
96932,Birgit,Sippel,DefendsIntegration,opposes,SD,DEU
96932,Birgit,Sippel,DefendsIntegration,opposes,SD,DEU
197430,Engin,Eroglu,CallsForDeportations,neutral,RENEW,DEU
197430,Engin,Eroglu,CallsForDeportations,neutral,RENEW,DEU
197430,Engin,Eroglu,DefendsIntegration,neutral,RENEW,DEU
