person_id,first_name,last_name,theme_name,classification,group_code,country
124867,Brando,Benifei,EuropeanSecurityInvestment,supports,SD,ITA
197623,Thierry,Mariani,UkraineSupport,neutral,ID,FRA
197623,Thierry,Mariani,UkraineSupport,neutral,PFE,FRA
197623,Thierry,Mariani,EuropeanSecurityInvestment,neutral,ID,FRA
197623,Thierry,Mariani,EuropeanSecurityInvestment,neutral,PFE,FRA
220871,Rihards,Kols,UkraineSupport,opposes,ECR,LVA
220871,Rihards,Kols,EuropeanSecurityInvestment,supports,ECR,LVA
197549,Markéta,Gregorová,UkraineSupport,neutral,GREEN_EFA,CZE
197549,Markéta,Gregorová,UkraineSupport,neutral,GREEN_EFA,CZE
197549,Markéta,Gregorová,EuropeanSecurityInvestment,supports,GREEN_EFA,CZE
197549,Markéta,Gregorová,EuropeanSecurityInvestment,supports,GREEN_EFA,CZE
197533,Manon,Aubry,UkraineSupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,UkraineSupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,UkraineSupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,UkraineSupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,EuropeanSecurityInvestment,neutral,GUE_NGL,FRA
197533,Manon,Aubry,EuropeanSecurityInvestment,neutral,GUE_NGL,FRA
197533,Manon,Aubry,EuropeanSecurityInvestment,neutral,GUE_NGL,FRA
197533,Manon,Aubry,EuropeanSecurityInvestment,neutral,GUE_NGL,FRA
197763,Milan,Uhrík,UkraineSupport,neutral,NI,SVK
197763,Milan,Uhrík,UkraineSupport,neutral,ESN,SVK
197763,Milan,Uhrík,EuropeanSecurityInvestment,supports,NI,SVK
197763,Milan,Uhrík,EuropeanSecurityInvestment,supports,ESN,SVK
197405,Jörgen,Warborn,UkraineSupport,neutral,EPP,SWE
197405,Jörgen,Warborn,UkraineSupport,neutral,EPP,SWE
197405,Jörgen,Warborn,EuropeanSecurityInvestment,neutral,EPP,SWE
197405,Jörgen,Warborn,EuropeanSecurityInvestment,neutral,EPP,SWE
1909,Bernd,Lange,UkraineSupport,neutral,SD,DEU
1909,Bernd,Lange,UkraineSupport,neutral,SD,DEU
1909,Bernd,Lange,UkraineSupport,neutral,SD,DEU
1909,Bernd,Lange,EuropeanSecurityInvestment,neutral,SD,DEU
1909,Bernd,Lange,EuropeanSecurityInvestment,neutral,SD,DEU
1909,Bernd,Lange,EuropeanSecurityInvestment,neutral,SD,DEU
257072,Tomasz,Buczek,UkraineSupport,neutral,NI,POL
257072,Tomasz,Buczek,UkraineSupport,neutral,PFE,POL
257072,Tomasz,Buczek,EuropeanSecurityInvestment,neutral,NI,POL
257072,Tomasz,Buczek,EuropeanSecurityInvestment,neutral,PFE,POL
257011,Lucia,Yar,UkraineSupport,neutral,RENEW,SVK
257011,Lucia,Yar,EuropeanSecurityInvestment,supports,RENEW,SVK
197439,Damian,Boeselager,UkraineSupport,neutral,GREEN_EFA,DEU
197439,Damian,Boeselager,UkraineSupport,neutral,GREEN_EFA,DEU
197439,Damian,Boeselager,EuropeanSecurityInvestment,neutral,GREEN_EFA,DEU
197439,Damian,Boeselager,EuropeanSecurityInvestment,neutral,GREEN_EFA,DEU
256944,Hans,Neuhoff,UkraineSupport,neutral,ESN,DEU
256944,Hans,Neuhoff,EuropeanSecurityInvestment,neutral,ESN,DEU
124802,Siegfried,Mureşan,UkraineSupport,supports,EPP,ROU
124802,Siegfried,Mureşan,UkraineSupport,supports,EPP,ROU
124802,Siegfried,Mureşan,EuropeanSecurityInvestment,supports,EPP,ROU
124802,Siegfried,Mureşan,EuropeanSecurityInvestment,supports,EPP,ROU
37312,Christel,Schaldemose,UkraineSupport,neutral,SD,DNK
37312,Christel,Schaldemose,UkraineSupport,neutral,SD,DNK
37312,Christel,Schaldemose,EuropeanSecurityInvestment,supports,SD,DNK
37312,Christel,Schaldemose,EuropeanSecurityInvestment,supports,SD,DNK
220897,Petra,Steger,UkraineSupport,neutral,PFE,AUT
220897,Petra,Steger,EuropeanSecurityInvestment,neutral,PFE,AUT
257110,Dan,Barna,UkraineSupport,neutral,RENEW,ROU
257110,Dan,Barna,EuropeanSecurityInvestment,supports,RENEW,ROU
257005,Ľuboš,Blaha,UkraineSupport,neutral,NI,SVK
257005,Ľuboš,Blaha,EuropeanSecurityInvestment,supports,NI,SVK
197391,Heléne,Fritzon,UkraineSupport,supports,SD,SWE
197391,Heléne,Fritzon,UkraineSupport,supports,SD,SWE
197391,Heléne,Fritzon,EuropeanSecurityInvestment,neutral,SD,SWE
197391,Heléne,Fritzon,EuropeanSecurityInvestment,neutral,SD,SWE
256971,Lukas,Sieper,UkraineSupport,neutral,NI,DEU
256971,Lukas,Sieper,EuropeanSecurityInvestment,neutral,NI,DEU
256896,Angéline,Furet,UkraineSupport,supports,PFE,FRA
256896,Angéline,Furet,EuropeanSecurityInvestment,neutral,PFE,FRA
257097,Alberico,Gambino,UkraineSupport,neutral,ECR,ITA
257097,Alberico,Gambino,EuropeanSecurityInvestment,supports,ECR,ITA
197624,Ivars,Ijabs,UkraineSupport,supports,RENEW,LVA
197624,Ivars,Ijabs,UkraineSupport,supports,RENEW,LVA
197624,Ivars,Ijabs,EuropeanSecurityInvestment,neutral,RENEW,LVA
197624,Ivars,Ijabs,EuropeanSecurityInvestment,neutral,RENEW,LVA
197694,Raphaël,Glucksmann,UkraineSupport,neutral,SD,FRA
197694,Raphaël,Glucksmann,UkraineSupport,neutral,SD,FRA
197694,Raphaël,Glucksmann,EuropeanSecurityInvestment,supports,SD,FRA
197694,Raphaël,Glucksmann,EuropeanSecurityInvestment,supports,SD,FRA
256811,Aurelijus,Veryga,UkraineSupport,neutral,ECR,LTU
256811,Aurelijus,Veryga,EuropeanSecurityInvestment,neutral,ECR,LTU
197672,Eugen,Tomac,UkraineSupport,neutral,EPP,ROU
197672,Eugen,Tomac,UkraineSupport,neutral,RENEW,ROU
197672,Eugen,Tomac,EuropeanSecurityInvestment,neutral,EPP,ROU
197672,Eugen,Tomac,EuropeanSecurityInvestment,neutral,RENEW,ROU
256804,Pekka,Toveri,UkraineSupport,supports,EPP,FIN
256804,Pekka,Toveri,EuropeanSecurityInvestment,supports,EPP,FIN
256806,Sebastian,Tynkkynen,UkraineSupport,supports,ECR,FIN
256806,Sebastian,Tynkkynen,EuropeanSecurityInvestment,neutral,ECR,FIN
256809,Paulius,Saudargas,UkraineSupport,supports,EPP,LTU
256809,Paulius,Saudargas,EuropeanSecurityInvestment,neutral,EPP,LTU
28307,Francisco,Assis,UkraineSupport,neutral,SD,PRT
28307,Francisco,Assis,EuropeanSecurityInvestment,opposes,SD,PRT
257026,Michał,Szczerba,UkraineSupport,supports,EPP,POL
257026,Michał,Szczerba,EuropeanSecurityInvestment,neutral,EPP,POL
197392,Evin,Incir,UkraineSupport,neutral,SD,SWE
197392,Evin,Incir,UkraineSupport,neutral,SD,SWE
197392,Evin,Incir,EuropeanSecurityInvestment,neutral,SD,SWE
197392,Evin,Incir,EuropeanSecurityInvestment,neutral,SD,SWE
28617,Inese,Vaidere,UkraineSupport,neutral,EPP,LVA
28617,Inese,Vaidere,UkraineSupport,neutral,EPP,LVA
28617,Inese,Vaidere,EuropeanSecurityInvestment,opposes,EPP,LVA
28617,Inese,Vaidere,EuropeanSecurityInvestment,opposes,EPP,LVA
204449,Riho,Terras,UkraineSupport,supports,EPP,EST
204449,Riho,Terras,UkraineSupport,supports,EPP,EST
204449,Riho,Terras,EuropeanSecurityInvestment,supports,EPP,EST
204449,Riho,Terras,EuropeanSecurityInvestment,supports,EPP,EST
256887,Wouter,Beke,UkraineSupport,neutral,EPP,BEL
256887,Wouter,Beke,EuropeanSecurityInvestment,supports,EPP,BEL
185341,Željana,Zovko,UkraineSupport,neutral,EPP,HRV
185341,Željana,Zovko,UkraineSupport,neutral,EPP,HRV
185341,Željana,Zovko,UkraineSupport,neutral,EPP,HRV
185341,Željana,Zovko,EuropeanSecurityInvestment,supports,EPP,HRV
185341,Željana,Zovko,EuropeanSecurityInvestment,supports,EPP,HRV
185341,Željana,Zovko,EuropeanSecurityInvestment,supports,EPP,HRV
256807,Dainius,Žalimas,UkraineSupport,neutral,RENEW,LTU
256807,Dainius,Žalimas,EuropeanSecurityInvestment,neutral,RENEW,LTU
257067,Grzegorz,Braun,UkraineSupport,neutral,NI,POL
257067,Grzegorz,Braun,EuropeanSecurityInvestment,neutral,NI,POL
219652,Matej,Tonin,UkraineSupport,neutral,EPP,SVN
219652,Matej,Tonin,EuropeanSecurityInvestment,supports,EPP,SVN
2341,Michael,Gahler,UkraineSupport,neutral,EPP,DEU
2341,Michael,Gahler,UkraineSupport,neutral,EPP,DEU
2341,Michael,Gahler,EuropeanSecurityInvestment,neutral,EPP,DEU
2341,Michael,Gahler,EuropeanSecurityInvestment,neutral,EPP,DEU
28150,Kinga,Gál,UkraineSupport,neutral,EPP,HUN
28150,Kinga,Gál,UkraineSupport,neutral,NI,HUN
28150,Kinga,Gál,UkraineSupport,neutral,PFE,HUN
28150,Kinga,Gál,EuropeanSecurityInvestment,neutral,EPP,HUN
28150,Kinga,Gál,EuropeanSecurityInvestment,neutral,NI,HUN
28150,Kinga,Gál,EuropeanSecurityInvestment,neutral,PFE,HUN
197460,Sergey,Lagodinsky,UkraineSupport,neutral,GREEN_EFA,DEU
197460,Sergey,Lagodinsky,UkraineSupport,neutral,GREEN_EFA,DEU
197460,Sergey,Lagodinsky,UkraineSupport,neutral,GREEN_EFA,DEU
197460,Sergey,Lagodinsky,EuropeanSecurityInvestment,supports,GREEN_EFA,DEU
197460,Sergey,Lagodinsky,EuropeanSecurityInvestment,supports,GREEN_EFA,DEU
197460,Sergey,Lagodinsky,EuropeanSecurityInvestment,supports,GREEN_EFA,DEU
197468,Özlem,Demirel,UkraineSupport,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,UkraineSupport,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,UkraineSupport,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,UkraineSupport,opposes,GUE_NGL,DEU
197468,Özlem,Demirel,EuropeanSecurityInvestment,supports,GUE_NGL,DEU
197468,Özlem,Demirel,EuropeanSecurityInvestment,supports,GUE_NGL,DEU
197468,Özlem,Demirel,EuropeanSecurityInvestment,supports,GUE_NGL,DEU
197468,Özlem,Demirel,EuropeanSecurityInvestment,supports,GUE_NGL,DEU
197840,Rasa,Juknevičienė,UkraineSupport,neutral,EPP,LTU
197840,Rasa,Juknevičienė,UkraineSupport,neutral,EPP,LTU
197840,Rasa,Juknevičienė,UkraineSupport,neutral,EPP,LTU
197840,Rasa,Juknevičienė,EuropeanSecurityInvestment,supports,EPP,LTU
197840,Rasa,Juknevičienė,EuropeanSecurityInvestment,supports,EPP,LTU
197840,Rasa,Juknevičienė,EuropeanSecurityInvestment,supports,EPP,LTU
256938,Tobias,Cremer,UkraineSupport,supports,SD,DEU
256938,Tobias,Cremer,EuropeanSecurityInvestment,supports,SD,DEU
201945,Virginijus,Sinkevičius,UkraineSupport,neutral,GREEN_EFA,LTU
201945,Virginijus,Sinkevičius,UkraineSupport,neutral,GREEN_EFA,LTU
201945,Virginijus,Sinkevičius,EuropeanSecurityInvestment,opposes,GREEN_EFA,LTU
201945,Virginijus,Sinkevičius,EuropeanSecurityInvestment,opposes,GREEN_EFA,LTU
197556,Ivan,David,UkraineSupport,neutral,ID,CZE
197556,Ivan,David,UkraineSupport,neutral,ESN,CZE
197556,Ivan,David,EuropeanSecurityInvestment,neutral,ID,CZE
197556,Ivan,David,EuropeanSecurityInvestment,neutral,ESN,CZE
257125,Roberto,Vannacci,UkraineSupport,neutral,PFE,ITA
257125,Roberto,Vannacci,UkraineSupport,neutral,PFE,ITA
257125,Roberto,Vannacci,EuropeanSecurityInvestment,supports,PFE,ITA
257125,Roberto,Vannacci,EuropeanSecurityInvestment,supports,PFE,ITA
23788,Adam,Bielan,UkraineSupport,supports,ECR,POL
23788,Adam,Bielan,UkraineSupport,supports,ECR,POL
23788,Adam,Bielan,EuropeanSecurityInvestment,supports,ECR,POL
23788,Adam,Bielan,EuropeanSecurityInvestment,supports,ECR,POL
260724,Csaba,Dömötör,UkraineSupport,neutral,PFE,HUN
260724,Csaba,Dömötör,EuropeanSecurityInvestment,neutral,PFE,HUN
256907,Reinis,Pozņaks,UkraineSupport,neutral,ECR,LVA
256907,Reinis,Pozņaks,EuropeanSecurityInvestment,neutral,ECR,LVA
256841,Helmut,Brandstätter,UkraineSupport,supports,RENEW,AUT
256841,Helmut,Brandstätter,EuropeanSecurityInvestment,supports,RENEW,AUT
257260,Petar,Volgin,UkraineSupport,neutral,ESN,BGR
257260,Petar,Volgin,EuropeanSecurityInvestment,neutral,ESN,BGR
125042,Javi,López,UkraineSupport,opposes,SD,ESP
125042,Javi,López,UkraineSupport,opposes,SD,ESP
125042,Javi,López,EuropeanSecurityInvestment,supports,SD,ESP
125042,Javi,López,EuropeanSecurityInvestment,supports,SD,ESP
197537,Alexandr,Vondra,UkraineSupport,neutral,ECR,CZE
197537,Alexandr,Vondra,UkraineSupport,neutral,ECR,CZE
197537,Alexandr,Vondra,EuropeanSecurityInvestment,neutral,ECR,CZE
197537,Alexandr,Vondra,EuropeanSecurityInvestment,neutral,ECR,CZE
130100,Hilde,Vautmans,UkraineSupport,neutral,RENEW,BEL
130100,Hilde,Vautmans,UkraineSupport,neutral,RENEW,BEL
130100,Hilde,Vautmans,EuropeanSecurityInvestment,supports,RENEW,BEL
130100,Hilde,Vautmans,EuropeanSecurityInvestment,supports,RENEW,BEL
256803,Maria,Guzenina,UkraineSupport,neutral,SD,FIN
256803,Maria,Guzenina,EuropeanSecurityInvestment,neutral,SD,FIN
256857,Viktória,Ferenc,UkraineSupport,neutral,PFE,HUN
256857,Viktória,Ferenc,EuropeanSecurityInvestment,neutral,PFE,HUN
197543,Bernard,Guetta,UkraineSupport,neutral,RENEW,FRA
197543,Bernard,Guetta,UkraineSupport,neutral,RENEW,FRA
197543,Bernard,Guetta,EuropeanSecurityInvestment,supports,RENEW,FRA
197543,Bernard,Guetta,EuropeanSecurityInvestment,supports,RENEW,FRA
112744,Tonino,Picula,UkraineSupport,supports,SD,HRV
112744,Tonino,Picula,UkraineSupport,supports,SD,HRV
112744,Tonino,Picula,EuropeanSecurityInvestment,supports,SD,HRV
112744,Tonino,Picula,EuropeanSecurityInvestment,supports,SD,HRV
256810,Mika,Aaltola,UkraineSupport,neutral,EPP,FIN
256810,Mika,Aaltola,EuropeanSecurityInvestment,opposes,EPP,FIN
125670,Massimiliano,Salini,UkraineSupport,neutral,EPP,ITA
125670,Massimiliano,Salini,UkraineSupport,neutral,EPP,ITA
125670,Massimiliano,Salini,EuropeanSecurityInvestment,neutral,EPP,ITA
125670,Massimiliano,Salini,EuropeanSecurityInvestment,neutral,EPP,ITA
197841,Liudas,Mažylis,UkraineSupport,neutral,EPP,LTU
197841,Liudas,Mažylis,UkraineSupport,neutral,EPP,LTU
197841,Liudas,Mažylis,EuropeanSecurityInvestment,neutral,EPP,LTU
197841,Liudas,Mažylis,EuropeanSecurityInvestment,neutral,EPP,LTU
257019,Alvise,Pérez,UkraineSupport,neutral,NI,ESP
257019,Alvise,Pérez,EuropeanSecurityInvestment,opposes,NI,ESP
256959,Alexander,Sell,UkraineSupport,neutral,ESN,DEU
256959,Alexander,Sell,EuropeanSecurityInvestment,neutral,ESN,DEU
28229,Manfred,Weber,UkraineSupport,neutral,EPP,DEU
28229,Manfred,Weber,UkraineSupport,neutral,EPP,DEU
28229,Manfred,Weber,EuropeanSecurityInvestment,neutral,EPP,DEU
28229,Manfred,Weber,EuropeanSecurityInvestment,neutral,EPP,DEU
197820,Nicola,Procaccini,UkraineSupport,neutral,ECR,ITA
197820,Nicola,Procaccini,UkraineSupport,neutral,ECR,ITA
197820,Nicola,Procaccini,UkraineSupport,neutral,ECR,ITA
197820,Nicola,Procaccini,EuropeanSecurityInvestment,neutral,ECR,ITA
197820,Nicola,Procaccini,EuropeanSecurityInvestment,neutral,ECR,ITA
197820,Nicola,Procaccini,EuropeanSecurityInvestment,neutral,ECR,ITA
135511,Valérie,Hayer,UkraineSupport,neutral,RENEW,FRA
135511,Valérie,Hayer,UkraineSupport,neutral,RENEW,FRA
135511,Valérie,Hayer,UkraineSupport,neutral,RENEW,FRA
135511,Valérie,Hayer,EuropeanSecurityInvestment,supports,RENEW,FRA
135511,Valérie,Hayer,EuropeanSecurityInvestment,supports,RENEW,FRA
135511,Valérie,Hayer,EuropeanSecurityInvestment,supports,RENEW,FRA
103381,Terry,Reintke,UkraineSupport,neutral,GREEN_EFA,DEU
103381,Terry,Reintke,UkraineSupport,neutral,GREEN_EFA,DEU
103381,Terry,Reintke,UkraineSupport,neutral,GREEN_EFA,DEU
103381,Terry,Reintke,EuropeanSecurityInvestment,neutral,GREEN_EFA,DEU
103381,Terry,Reintke,EuropeanSecurityInvestment,neutral,GREEN_EFA,DEU
103381,Terry,Reintke,EuropeanSecurityInvestment,neutral,GREEN_EFA,DEU
197514,Andrzej,Halicki,UkraineSupport,neutral,EPP,POL
197514,Andrzej,Halicki,UkraineSupport,neutral,EPP,POL
197514,Andrzej,Halicki,EuropeanSecurityInvestment,supports,EPP,POL
197514,Andrzej,Halicki,EuropeanSecurityInvestment,supports,EPP,POL
131580,Jordan,Bardella,UkraineSupport,neutral,ID,FRA
131580,Jordan,Bardella,UkraineSupport,neutral,PFE,FRA
131580,Jordan,Bardella,EuropeanSecurityInvestment,neutral,ID,FRA
131580,Jordan,Bardella,EuropeanSecurityInvestment,neutral,PFE,FRA
197831,Hermann,Tertsch,UkraineSupport,neutral,ECR,ESP
197831,Hermann,Tertsch,UkraineSupport,neutral,PFE,ESP
197831,Hermann,Tertsch,EuropeanSecurityInvestment,supports,ECR,ESP
197831,Hermann,Tertsch,EuropeanSecurityInvestment,supports,PFE,ESP
197494,Nathalie,Loiseau,UkraineSupport,neutral,RENEW,FRA
197494,Nathalie,Loiseau,UkraineSupport,neutral,RENEW,FRA
197494,Nathalie,Loiseau,EuropeanSecurityInvestment,supports,RENEW,FRA
197494,Nathalie,Loiseau,EuropeanSecurityInvestment,supports,RENEW,FRA
197497,Sven,Mikser,UkraineSupport,supports,SD,EST
197497,Sven,Mikser,UkraineSupport,supports,SD,EST
197497,Sven,Mikser,EuropeanSecurityInvestment,neutral,SD,EST
197497,Sven,Mikser,EuropeanSecurityInvestment,neutral,SD,EST
197545,Bogdan,Rzońca,UkraineSupport,neutral,ECR,POL
197545,Bogdan,Rzońca,UkraineSupport,neutral,ECR,POL
197545,Bogdan,Rzońca,UkraineSupport,neutral,ECR,POL
197545,Bogdan,Rzońca,EuropeanSecurityInvestment,neutral,ECR,POL
197545,Bogdan,Rzońca,EuropeanSecurityInvestment,neutral,ECR,POL
197545,Bogdan,Rzońca,EuropeanSecurityInvestment,neutral,ECR,POL
190713,Lukas,Mandl,UkraineSupport,neutral,EPP,AUT
190713,Lukas,Mandl,UkraineSupport,neutral,EPP,AUT
190713,Lukas,Mandl,EuropeanSecurityInvestment,supports,EPP,AUT
190713,Lukas,Mandl,EuropeanSecurityInvestment,supports,EPP,AUT
96826,Tamás,Deutsch,UkraineSupport,neutral,EPP,HUN
96826,Tamás,Deutsch,UkraineSupport,neutral,NI,HUN
96826,Tamás,Deutsch,UkraineSupport,neutral,PFE,HUN
96826,Tamás,Deutsch,EuropeanSecurityInvestment,neutral,EPP,HUN
96826,Tamás,Deutsch,EuropeanSecurityInvestment,neutral,NI,HUN
96826,Tamás,Deutsch,EuropeanSecurityInvestment,neutral,PFE,HUN
256851,Ondřej,Dostál,UkraineSupport,neutral,NI,CZE
256851,Ondřej,Dostál,EuropeanSecurityInvestment,neutral,NI,CZE
197493,Jaak,Madison,UkraineSupport,neutral,ID,EST
197493,Jaak,Madison,UkraineSupport,neutral,ECR,EST
197493,Jaak,Madison,EuropeanSecurityInvestment,neutral,ID,EST
197493,Jaak,Madison,EuropeanSecurityInvestment,neutral,ECR,EST
197464,Hannah,Neumann,UkraineSupport,neutral,GREEN_EFA,DEU
197464,Hannah,Neumann,UkraineSupport,neutral,GREEN_EFA,DEU
197464,Hannah,Neumann,EuropeanSecurityInvestment,neutral,GREEN_EFA,DEU
197464,Hannah,Neumann,EuropeanSecurityInvestment,neutral,GREEN_EFA,DEU
256846,Ondřej,Kolář,UkraineSupport,neutral,EPP,CZE
256846,Ondřej,Kolář,EuropeanSecurityInvestment,neutral,EPP,CZE
257060,Arkadiusz,Mularczyk,UkraineSupport,neutral,ECR,POL
257060,Arkadiusz,Mularczyk,EuropeanSecurityInvestment,opposes,ECR,POL
257037,Michał,Kobosko,UkraineSupport,neutral,RENEW,POL
257037,Michał,Kobosko,EuropeanSecurityInvestment,opposes,RENEW,POL
33998,Vasile,Dîncu,UkraineSupport,neutral,SD,ROU
33998,Vasile,Dîncu,EuropeanSecurityInvestment,neutral,SD,ROU
101585,Niels,Fuglsang,UkraineSupport,neutral,SD,DNK
101585,Niels,Fuglsang,UkraineSupport,neutral,SD,DNK
101585,Niels,Fuglsang,EuropeanSecurityInvestment,neutral,SD,DNK
101585,Niels,Fuglsang,EuropeanSecurityInvestment,neutral,SD,DNK
96681,Vilija,Blinkevičiūtė,UkraineSupport,neutral,SD,LTU
96681,Vilija,Blinkevičiūtė,UkraineSupport,neutral,SD,LTU
96681,Vilija,Blinkevičiūtė,EuropeanSecurityInvestment,neutral,SD,LTU
96681,Vilija,Blinkevičiūtė,EuropeanSecurityInvestment,neutral,SD,LTU
197523,Łukasz,Kohut,UkraineSupport,neutral,SD,POL
197523,Łukasz,Kohut,UkraineSupport,neutral,NI,POL
197523,Łukasz,Kohut,UkraineSupport,neutral,EPP,POL
197523,Łukasz,Kohut,EuropeanSecurityInvestment,neutral,SD,POL
197523,Łukasz,Kohut,EuropeanSecurityInvestment,neutral,NI,POL
197523,Łukasz,Kohut,EuropeanSecurityInvestment,neutral,EPP,POL
96668,Seán,Kelly,UkraineSupport,neutral,EPP,IRL
96668,Seán,Kelly,UkraineSupport,neutral,EPP,IRL
96668,Seán,Kelly,EuropeanSecurityInvestment,neutral,EPP,IRL
96668,Seán,Kelly,EuropeanSecurityInvestment,neutral,EPP,IRL
202036,Sunčana,Glavak,UkraineSupport,neutral,EPP,HRV
202036,Sunčana,Glavak,UkraineSupport,neutral,EPP,HRV
202036,Sunčana,Glavak,EuropeanSecurityInvestment,neutral,EPP,HRV
202036,Sunčana,Glavak,EuropeanSecurityInvestment,neutral,EPP,HRV
124785,Maria,Grapini,UkraineSupport,neutral,SD,ROU
124785,Maria,Grapini,UkraineSupport,neutral,SD,ROU
124785,Maria,Grapini,EuropeanSecurityInvestment,opposes,SD,ROU
124785,Maria,Grapini,EuropeanSecurityInvestment,opposes,SD,ROU
256900,Fernand,Kartheiser,UkraineSupport,neutral,ECR,LUX
256900,Fernand,Kartheiser,EuropeanSecurityInvestment,supports,ECR,LUX
96934,Sandra,Kalniete,CivilSocietySupport,neutral,EPP,LVA
96934,Sandra,Kalniete,CivilSocietySupport,neutral,EPP,LVA
96934,Sandra,Kalniete,CivilSocietySupport,neutral,EPP,LVA
96934,Sandra,Kalniete,CivilSocietySupport,neutral,EPP,LVA
96934,Sandra,Kalniete,DefenseIndustryInvestment,opposes,EPP,LVA
96934,Sandra,Kalniete,DefenseIndustryInvestment,opposes,EPP,LVA
96934,Sandra,Kalniete,DefenseIndustryInvestment,opposes,EPP,LVA
96934,Sandra,Kalniete,DefenseIndustryInvestment,opposes,EPP,LVA
218347,Thijs,Reuten,CivilSocietySupport,neutral,NI,NLD
218347,Thijs,Reuten,CivilSocietySupport,neutral,SD,NLD
218347,Thijs,Reuten,CivilSocietySupport,neutral,SD,NLD
218347,Thijs,Reuten,DefenseIndustryInvestment,neutral,NI,NLD
218347,Thijs,Reuten,DefenseIndustryInvestment,neutral,SD,NLD
218347,Thijs,Reuten,DefenseIndustryInvestment,neutral,SD,NLD
124875,Anders,Vistisen,CivilSocietySupport,neutral,ID,DNK
124875,Anders,Vistisen,CivilSocietySupport,neutral,PFE,DNK
124875,Anders,Vistisen,DefenseIndustryInvestment,opposes,ID,DNK
124875,Anders,Vistisen,DefenseIndustryInvestment,opposes,PFE,DNK
257076,Michał,Dworczyk,CivilSocietySupport,neutral,ECR,POL
257076,Michał,Dworczyk,DefenseIndustryInvestment,opposes,ECR,POL
124766,Petras,Auštrevičius,CivilSocietySupport,neutral,RENEW,LTU
124766,Petras,Auštrevičius,CivilSocietySupport,neutral,RENEW,LTU
124766,Petras,Auštrevičius,DefenseIndustryInvestment,opposes,RENEW,LTU
124766,Petras,Auštrevičius,DefenseIndustryInvestment,opposes,RENEW,LTU
111412,Villy,Søvndal,CivilSocietySupport,neutral,GREEN_EFA,DNK
111412,Villy,Søvndal,DefenseIndustryInvestment,opposes,GREEN_EFA,DNK
190517,Martin,Schirdewan,CivilSocietySupport,neutral,GUE_NGL,DEU
190517,Martin,Schirdewan,CivilSocietySupport,neutral,GUE_NGL,DEU
190517,Martin,Schirdewan,CivilSocietySupport,neutral,GUE_NGL,DEU
190517,Martin,Schirdewan,CivilSocietySupport,neutral,GUE_NGL,DEU
190517,Martin,Schirdewan,DefenseIndustryInvestment,opposes,GUE_NGL,DEU
190517,Martin,Schirdewan,DefenseIndustryInvestment,opposes,GUE_NGL,DEU
190517,Martin,Schirdewan,DefenseIndustryInvestment,opposes,GUE_NGL,DEU
190517,Martin,Schirdewan,DefenseIndustryInvestment,opposes,GUE_NGL,DEU
256929,René,Aust,CivilSocietySupport,neutral,ESN,DEU
256929,René,Aust,DefenseIndustryInvestment,opposes,ESN,DEU
197401,Karin,Karlsbro,CivilSocietySupport,neutral,RENEW,SWE
197401,Karin,Karlsbro,CivilSocietySupport,neutral,RENEW,SWE
197401,Karin,Karlsbro,DefenseIndustryInvestment,neutral,RENEW,SWE
197401,Karin,Karlsbro,DefenseIndustryInvestment,neutral,RENEW,SWE
23781,Janusz,Lewandowski,CivilSocietySupport,neutral,EPP,POL
23781,Janusz,Lewandowski,CivilSocietySupport,neutral,EPP,POL
23781,Janusz,Lewandowski,DefenseIndustryInvestment,neutral,EPP,POL
23781,Janusz,Lewandowski,DefenseIndustryInvestment,neutral,EPP,POL
124867,Brando,Benifei,CivilSocietySupport,neutral,SD,ITA
124867,Brando,Benifei,CivilSocietySupport,neutral,SD,ITA
124867,Brando,Benifei,DefenseIndustryInvestment,neutral,SD,ITA
124867,Brando,Benifei,DefenseIndustryInvestment,neutral,SD,ITA
197623,Thierry,Mariani,CivilSocietySupport,neutral,ID,FRA
197623,Thierry,Mariani,CivilSocietySupport,neutral,PFE,FRA
197623,Thierry,Mariani,DefenseIndustryInvestment,neutral,ID,FRA
197623,Thierry,Mariani,DefenseIndustryInvestment,neutral,PFE,FRA
220871,Rihards,Kols,CivilSocietySupport,neutral,ECR,LVA
220871,Rihards,Kols,DefenseIndustryInvestment,opposes,ECR,LVA
197549,Markéta,Gregorová,CivilSocietySupport,neutral,GREEN_EFA,CZE
197549,Markéta,Gregorová,CivilSocietySupport,neutral,GREEN_EFA,CZE
197549,Markéta,Gregorová,DefenseIndustryInvestment,neutral,GREEN_EFA,CZE
197549,Markéta,Gregorová,DefenseIndustryInvestment,neutral,GREEN_EFA,CZE
197533,Manon,Aubry,CivilSocietySupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CivilSocietySupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CivilSocietySupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,CivilSocietySupport,neutral,GUE_NGL,FRA
197533,Manon,Aubry,DefenseIndustryInvestment,neutral,GUE_NGL,FRA
